BABA,CRM,Port1,TEAM
,0.9437626271548446,0.9437626271548446,
,0.9487185845456567,0.9487185845456567,
,0.9487185845456567,0.9487185845456567,
,0.9568606258018294,0.9568606258018294,
,0.9715515690316353,0.9715515690316353,
,0.955798609646692,0.955798609646692,
,0.9704896236763951,0.9704896236763951,
,0.9956235517153039,0.9956235517153039,
,0.960223603209871,0.960223603209871,
,0.9599459672764592,0.9599459672764592,
,0.9854344712671943,0.9854344712671943,
,0.9746646421683954,0.9746646421683954,
,0.9673052957476148,0.9673052957476148,
,0.9647923661389249,0.9647923661389249,
,0.9771775897267109,0.9771775897267109,
,0.984895928655822,0.984895928655822,
,0.9468427407223867,0.9468427407223867,
,0.9480992145015443,0.9480992145015443,
,0.9604844201397053,0.9604844201397053,
,0.9626384290385657,0.9626384290385657,
,0.9761006481009692,0.9761006481009692,
,0.9865113949433107,0.9865113949433107,
,0.994229733872422,0.994229733872422,
,0.9999736140057143,0.9999736140057143,
,1.0733875819593555,1.0733875819593555,
,1.0631563134215538,1.0631563134215538,
,1.070515641892709,1.070515641892709,
,1.0694387182165932,1.0694387182165932,
,1.0462836834796332,1.0462836834796332,
,1.0606433658632386,1.0606433658632386,
,1.0742850452805568,1.0742850452805568,
,1.0595663703886207,1.0595663703886207,
,1.060463905508324,1.060463905508324,
,1.0735671141127714,1.0735671141127714,
,1.083439408091867,1.083439408091867,
,1.0708746523506651,1.0708746523506651,
,1.0895422807334902,1.0895422807334902,
,1.0986965537966742,1.0986965537966742,
,1.0635153059298845,1.0635153059298845,
,1.0333599352301006,1.0333599352301006,
,1.0340779381963872,1.0340779381963872,
,1.0312059981297415,1.0312059981297415,
,1.0349754015175887,1.0349754015175887,
,1.0453862201584319,1.0453862201584319,
,1.0288725288759661,1.0288725288759661,
,1.019718237863157,1.019718237863157,
,1.0349754015175887,1.0349754015175887,
,1.0037430173935618,1.0037430173935618,
,1.0152308315090222,1.0152308315090222,
,1.0272570625884776,1.0272570625884776,
,1.0326419322638134,1.0326419322638134,
1.0,1.0146257999041668,1.0121881665868055,
1.0111498260429692,1.0130161165511407,1.012705068133112,
1.0232288042561861,1.045567129345528,1.041844075163971,
1.0256678287030851,1.0427055018471203,1.0398658896564479,
1.0182346113411056,1.0178451308398757,1.0179100442567472,
1.0255517427538152,1.0355514867566167,1.0338848627561497,
1.0312427765677765,1.021779886535358,1.0233570348740944,
0.9974448199174176,0.9795708630486731,0.9825498558601304,
0.9886179439864792,0.9520276983764993,0.9581260726448291,
0.9866434259382908,0.9429062786104969,0.9501958031651292,
0.9941927989359535,0.9495237743153926,0.956968611752153,
1.0319396058522554,0.9634741904849583,0.9748850930461744,
1.0210221375382609,0.9949521287377858,0.9992971302045316,
1.0250871550542893,1.0021061617134615,1.0059363272702662,
1.0557491766724547,1.0237472733256852,1.02908092388348,
1.0642276321539517,1.0060409174089437,1.0157387031997784,
1.0969802461551739,1.0351937654341439,1.0454915122209822,
1.1121951710149864,1.0654196880009028,1.0732156018365835,
1.135772395720613,1.0571925268281528,1.070289171643563,
1.1577236041283068,1.1004746069712248,1.1100161064974055,
1.141811849984015,1.0904589464971424,1.0990177637449543,
1.1466899569498246,1.1038728253959278,1.1110090139882443,
1.1451800266011618,1.1444721834147584,1.1445901572791588,
1.1823461714830699,1.1373180788983954,1.1448227609958412,
1.2319396337268207,1.1369603754610946,1.1527902518387156,
1.262137056031058,1.107270990165115,1.1330820011427722,
1.295818845431332,1.1283754929658714,1.1562827183767814,
1.3305458845655256,1.1441144620922856,1.1751863658378259,
1.3838560367910808,1.152699273046821,1.1912254003375309,
1.3303136313661705,1.1457240739046244,1.1764890001482153,
1.372822296697382,1.1405374098341041,1.17925155764465,
1.3337978939325874,1.1296274549964247,1.1636558614857853,
1.336817661714696,1.1430413338952106,1.1753373885317917,
1.3269454431346213,1.1180020575137999,1.1528259551172702,
1.2869918765851769,1.1172867042947137,1.1455708996764578,
1.2638792395790766,1.0913531872052225,1.1201075292675313,
1.2754936417071692,1.0427055018471203,1.0815035251571286,
1.2860627824869404,1.040738132941965,1.0816255745327945,
1.3231126672035465,1.038949633640632,1.086310139234451,
1.3178862210891107,1.0613060984719422,1.1040694522414702,
1.30859466454343,1.0593387295667867,1.1008813853962274,
1.2966318419658964,1.0707852216752454,1.1084263250570205,
1.1155052291638845,1.0472133246311444,1.0642863007643295,
1.1565512862573506,1.0502265975616472,1.076807769735573,
1.1644447567513583,1.0436682382220486,1.073862367854376,
1.1489735440584765,1.0449090122613618,1.0709251452106405,
1.1356073094537997,1.0431364247434554,1.0662541459210415,
1.1058225930738232,0.9998866222523631,1.026370614957728,
1.1311869765017826,0.9951007618039539,1.029122315478411,
1.0932982549827825,0.9805659979259125,1.00874906219013,
1.1047701408659163,0.9834020528729145,1.0137440748711648,
1.1062435886914643,0.9761346620712219,1.0086618937262821,
1.1019284493895642,0.982161278833601,1.0121030714725918,
1.1131898006276817,0.9534462402205499,0.993382130322333,
1.1473948394350475,1.0103445748694326,1.0446071410108364,
1.1498155352937585,1.0516446604858347,1.0761873791878156,
1.1645500345984938,1.0610390747724352,1.0869168147289496,
1.1447636826037118,1.0610390747724352,1.0819702267302544,
1.110558643796346,1.0723832768350994,1.081927118575411,
1.1150842335462434,1.0693700039045968,1.0807985613150086,
1.1150842335462434,1.077700862135385,1.0870467049880994,
1.1154000355137677,1.0697244398715982,1.0811433387821408,
1.1129793396550567,1.053417159377024,1.0683077044465321,
1.0939297852454402,1.051290135892116,1.061950048230447,
1.090351369856314,1.0500493795781465,1.0601248771476883,
1.062987359859676,1.0310831912186973,1.039059233378942,
1.0874044952544724,1.0138896612785284,1.0322683697725146,
1.0748801571634319,1.0091038008301194,1.0255478899134474,
1.1054015974561824,1.038527870905264,1.0552463025429937,
1.0842470754829876,1.0309059732351966,1.0442412487971444,
1.0695126603752707,1.023284075565129,1.0348412217676644,
1.0605666640009654,1.0275381757109752,1.0357952977834728,
1.048042410106943,1.0147759107241232,1.0230925355698282,
1.0136268366545609,0.9768436935333158,0.9860394793136271,
1.0197311310278876,1.003963433513335,1.0079053578919732,
1.0528837281519736,1.0154849421862173,1.0248346386776561,
1.08708876695934,1.02292955097141,1.0389693549683927,
1.094561241835706,1.0280699182881947,1.0446927491750726,
1.0851943340407777,1.0390596134824837,1.0505932936220572,
1.094455974513198,1.059621011848247,1.0683297525144848,
1.0834051579200967,1.024347613895598,1.0391119999017229,
1.0361495286061684,0.9988230661965505,1.0081546817989548,
0.9452167590398294,1.0298424171793836,1.0086860026444948,
0.9375338231908383,1.0005956537144567,0.9848301960835522,
0.948584629259312,1.0153076533013425,0.9986268972908348,
0.9536364924739861,1.0388823954989828,1.0175709197427336,
0.9472164592808994,1.0456180437234555,1.0210176476128165,
0.9156425773048694,1.0504038155451478,1.0167135059850783,
0.9017500692354163,1.0488085346374594,1.0120439182869487,
0.9051179499795261,1.0277154114198195,0.9970660460597461,
0.9183790014587133,1.0420729573143597,1.011149468350448,
0.9051179499795261,1.0422501752978608,1.007967118968277,
0.916695018988149,1.0858545023826718,1.0435646315340412,
0.9372180948957053,1.1140377984185035,1.0698328725378037,
0.9140638621568132,1.1002120660025558,1.05367501504112,
0.9129061531510257,1.1166966353820045,1.0657490148242597,
0.9144848577744543,1.113328837857783,1.063617842836951,
0.9118537009431184,1.129813424962575,1.075323493957711,
0.8995399080217212,1.1092520265968113,1.0568239969530389,
0.8913307092325811,1.0977305179239292,1.0461305657510922,
0.907117650220596,1.1143923230122221,1.0625736548143156,
0.8984874663384417,1.2450280862831542,1.1583929312969763,
0.8958563095071057,1.2297842732176756,1.1463022822900333,
0.8840686953288396,1.2134769927231013,1.1311249183745355,
0.8585991182507636,1.1867116887100841,1.1046835460952538,
0.8997503689943464,1.1500202278332468,1.0874527631235216,
0.9061703916628058,1.1626052039352242,1.0984965008671197,
0.8882785673082313,1.1443481356645862,1.0803307435754976,
0.8685974826359575,1.1606555402365644,1.0876410258364126,
0.873228339708363,1.1301678609295769,1.0659329806242734,
0.8629141733556447,1.128749868906763,1.0622909450189832,
0.8621774494428702,1.15126100187256,1.0789901137651374,
0.8615460033772321,1.1450571494013366,1.0741793628953105,
0.8840686953288396,1.1774945633083582,1.1041380963134784,
0.8893310089915111,1.1973470011134022,1.1203430030829293,
0.8902781833522826,1.2150723445321636,1.1338738042371936,
0.9023815258256823,1.2209216015082947,1.1412865825876415,
0.8966982165453694,1.199828531466685,1.1240459527363562,
0.8866998521601753,1.199296806614809,1.1211475680011507,
0.8801745516445807,1.1941564392980244,1.1156609673846636,
0.8814375384975036,1.1659730723608193,1.0948391888949904,
0.8858578609248927,1.169695376753416,1.0987359977962852,
0.8901730002267935,1.17962165769464,1.1072594933276783,
0.8830162536455597,1.1849391720935514,1.1094584424815535,
0.8760699575123237,1.1842301583568007,1.1071901081456814,
0.9112055446932694,1.1468206244821244,1.0761361005454682,
0.910320427341382,1.1572336096549762,1.083159654960898,
0.905231140864159,1.1791009861191706,1.0969400325426673,
0.9095459690199387,1.183613207959936,1.1013930362779367,
0.9447285041940774,1.1837867930013843,1.1120693063591924,
0.9530262719238268,1.1756299100713987,1.1088488186271273,
0.9357669482370188,1.1738944241126121,1.102456181349934,
0.9324478079540478,1.164175657620321,1.0946573027204394,
0.9404136760382978,1.1612253366968939,1.094981838499315,
0.936762636109827,1.166431759863187,1.097531022737179,
0.9300137850229643,1.178580369835091,1.1040103943914528,
0.9061162582160464,1.1421346961146783,1.0713291647450887,
0.9094353099894946,1.1610517516554453,1.08556681915566,
0.911869332920578,1.1693820807866147,1.0921282564268036,
0.9077758228256868,1.1751092764322857,1.0949092403503058,
0.910320427341382,1.1882991363273818,1.1049055236315821,
0.935656289206575,1.177191932473969,1.1047312394937507,
0.9393073291350451,1.1773653786751521,1.10594796381312,
0.9412987933901853,1.1608781492589644,1.0950043424983305,
0.9122012325660779,1.2955532584764724,1.1805476507033545,
0.8993673960654931,1.2637935131235054,1.1544656780061016,
0.9235297900282463,1.2390195923265195,1.1338563248937619,
0.9169306876693186,1.2092938811783769,1.1118394833420242,
0.9049841349309449,1.2287169317480557,1.1208059994756854,
0.910217876342189,1.2462821116481921,1.1342606998795244,
0.9784842170678533,1.258611437356898,1.1652356972605498,
0.9905445811739403,1.2228056125909705,1.145385268785294,
0.9866761893326562,1.2025380323616601,1.1305840846853252,
0.9872450299944764,1.2121650928578307,1.1371917385700459,
0.995892122575174,1.2125029520125068,1.1402993422000622,
1.0057907761135656,1.230912526455636,1.1558719430082793,
1.0064734053876518,1.2228056125909705,1.1506948768565308,
0.9911135014798242,1.2295614614076875,1.1500788080984,
1.0036289745240827,1.207267216048135,1.139387802206784,
1.0319594831697865,1.1849729875781625,1.1339684861087036,
1.0681406437543886,1.2314193320772302,1.1769931026362828,
1.0612002324472791,1.2668874159155399,1.1983250214261196,
1.0526669398565711,1.2425663871986867,1.1792665714179813,
1.0535771691106368,1.2489843768607274,1.1838486409440305,
1.0348039140333556,1.227534661160807,1.1632910787849902,
1.016258258936054,1.2287169317480557,1.1578973741440552,
1.0262957790412603,1.2085584452490141,1.143464635889102,
1.0232433800050604,1.2052519218368518,1.1402488711826406,
1.0264088547241756,1.214675685504171,1.1474375316541725,
1.0241477367516236,1.19384413831137,1.1332382806114607,
1.0255044075351545,1.2159983543876476,1.1479648019403288,
0.9981455866489783,1.1877268980562135,1.1200192868393437,
0.9901188298209296,1.1864043614363182,1.1163023858593935,
1.0050418353646335,1.2074011554415784,1.1351299696998125,
0.9859358322298784,1.1969854479769688,1.1216105852101508,
0.9793787314258183,1.1865696082487776,1.112572866526292,
0.9736130925703214,1.1996306534803405,1.1189100960124765,
0.9732738542162684,1.213518395696735,1.1277167737394254,
0.981300701486775,1.2303819362391053,1.1414243523989875,
0.9807354022093494,1.2517094553305517,1.1549330077872653,
0.9693170192963553,1.2399710789824656,1.1433089148088547,
0.968638723473165,1.2363338139511695,1.1407284244947393,
0.9618555617457322,1.2267446712078092,1.1321414178284959,
0.9628729941752099,1.2151716574028162,1.1250649919643856,
0.9636643656813157,1.2169902981849383,1.126516750862216,
0.9415059748156682,1.1959933719160964,1.1051050158088007,
0.9165212571425009,1.1573063403836348,1.0713116677975156,
0.9300875919026739,1.1511891001284777,1.0722242757621194,
0.9435296857391695,1.1496107338167305,1.0723303407876452,
0.9390672113470878,1.1476550103274406,1.0694345857098082,
0.918013466352851,1.1271205248382123,1.0487053779062019,
0.9110336808170679,1.1450475093866945,1.0572923236730847,
0.8918106534729676,1.1308688196635013,1.041222007342051,
0.9043971405378461,1.140158274001268,1.0517478489524847,
0.9188144253487607,1.1593890742092772,1.0691735808865834,
0.9366643458016304,1.1579223834503616,1.0749506193320877,
0.9325451166661101,1.1699823442065702,1.0809433838788978,
0.9237346020379192,1.1629745102324651,1.07325954465951,
0.9328883733649429,1.180249586951184,1.0874891318563435,
0.9538277528568351,1.1866055293928148,1.0993138631918222,
0.9459325512846263,1.1859536215630515,1.095945720208642,
0.9444450903333234,1.2032288286600776,1.1061849267875448,
0.9628671586815141,1.2038807364898403,1.113500644811718,
0.9597776882002206,1.1768271727029798,1.0954336160144449,
0.9499373348219035,1.204695519418992,1.1091612001950837,
0.9314009124136392,1.1809014947809475,1.087338776393207,
0.9217893586936392,1.202576920830314,1.097281585029061,
0.9183567230516837,1.2040436115892292,1.0969110283876495,
0.9149240073138288,1.1955690868562092,1.0903271820278166,
0.8963874933673938,1.1945912821520734,1.0827648613578185,
0.892382721272389,1.1805755979065755,1.0725032691687557,
0.9024519772894657,1.171612040443181,1.0706770167605377,
0.913322100764281,1.1820423049627788,1.0812722283883422,
0.9034817359436924,1.1478180158051368,1.056191910857095,
0.9018798293941447,1.147492135228052,1.0553875205403367,
0.9207595885971409,1.161507689095244,1.0712271514084553,
0.8849452219972576,1.1673747128875176,1.0614636538036697,
0.839633838813789,1.1577593779726665,1.0384623007880873,
0.8594290140532104,1.1636264180622284,1.0495523915588467,
0.855424230515934,1.1895390412889517,1.0642459872490702,
0.860344407205093,1.2066512429082819,1.076786179519586,
0.8453549744988572,1.1828572182702375,1.0562938768559698,
0.8366589169111819,1.1740566662845384,1.0475325102695296,
0.8046205227479859,1.1052820933111502,0.9925340043499636,
0.7801340620158944,1.126957519360517,0.9968987228562836,
0.7529014904817841,1.062094246690113,0.9461469631119898,
0.7845965478502475,1.062257252167809,0.9581344880487235,
0.7856263980426452,1.116690146237596,0.9925412406644895,
0.8105704580913715,1.1398323771268954,1.016359157488574,
0.8017599549054519,1.1448845039089992,1.0162127980326692,
0.7565630173202275,1.1303799336087217,0.9901985900005363,
0.7786878364089832,1.0780802466619621,0.9616498648969146,
0.7872157951951413,1.0999234834472664,0.9783149380158845,
0.7983862358170674,1.104292062847893,0.9853286856692386,
0.7676374840293558,1.0861702984044372,0.962296426147461,
0.7316038046037876,1.1449041549553265,0.984176240929728,
0.7691989554823571,1.116912527386051,0.9816905827568367,
0.7666766099337936,1.1284003846802626,0.9877300278344135,
0.7762855310578128,1.1334162976611148,0.9945321106487196,
0.7519027533244048,1.130827416383109,0.983467825193613,
0.778928012893581,1.1531559268321339,1.0076228491893633,
0.807514791960664,1.163025789957954,1.0247715129590078,
0.792740947362502,1.1701450840316425,1.0233768086603101,
0.7897381407437045,1.1552594211856948,1.013112256569365,
0.7675173957870569,1.167232649224248,1.011787828443118,
0.743494942836678,1.1593044470569323,0.9976007509712779,
0.7206735885113652,1.1648056175214019,0.9920876062397209,
0.7197126663708974,1.1602752047257188,0.9889453286988438,
0.7115450804126743,1.1720867288100434,0.9929871988777332,
0.6893242753998946,1.1170743607811076,0.9507271053550802,
0.6944891147954525,1.1063954277606258,0.9462096393852808,
0.7083020372531467,1.123384584960135,0.9619635941851948,
0.7437132792602779,1.164717125657496,0.9963155870986083,
0.7984148257410849,1.1810112793281247,1.0279726978933084,
0.8076370095251669,1.202417360367836,1.0445052200307683,
0.807510652801105,1.188838861701291,1.0363075781412165,
0.8373248894680285,1.198104233053014,1.0537924956190199,
0.8552639312051113,1.1995418942337854,1.0618307090223158,
0.8680234337061975,1.2020979138298575,1.068468121780394,
0.8881101860242494,1.2121619414633338,1.0825412392876999,
0.8802775977430569,1.224142983793864,1.0865968293735413,
0.8658758241903951,1.2073696044047375,1.0707720923190005,
0.9068071912416624,1.2412359375187534,1.107464439007917,
0.9094601392216917,1.2583288912436432,1.1187813904348622,
0.9177980659671108,1.2449101717576185,1.1140653294414153,
0.9069335479657242,1.2385202665399462,1.1058855791102578,
0.8777510064870894,1.2113632851815808,1.077918373703784,
0.8968269934446673,1.2359643747416589,1.1003094222228622,
0.9553185215580188,1.2549742153658177,1.1351119378426981,
0.9645406548095178,1.2495428574334801,1.1355419763838952,
1.0035771257931063,1.2420347215982914,1.1466516832762172,
1.0403395294716635,1.2544949896473199,1.1688328055770572,
1.038697258420088,1.2482648476354439,1.1644378119493015,
1.0590366357542431,1.2413957166992735,1.1684520843212614,
1.0656058210257127,1.2651980221798136,1.185361141718173,
1.0541097089012037,1.2560924300086107,1.1752993415656479,
1.0788706746241712,1.2522585284122876,1.1829033868970413,
1.078617948542902,1.257370439806647,1.1858694433011492,
1.0562573310501517,1.268552825855424,1.1836346279333152,
1.0280853654348046,1.2495428574334801,1.16095986063401,
1.028717060623093,1.2500220831519784,1.1615000741404242,
1.0087566650291029,1.257370439806647,1.1579249298956291,
0.9949865866647296,1.2508208672315162,1.1484871550048015,
0.9582240819210056,1.207689034967992,1.1079030537491976,
0.9891753522404442,1.2182324161177511,1.1266095905668283,
0.9870276416594754,1.2338875808640846,1.135143605182241,
0.9814691206833136,1.2356448004058957,1.1339745285168628,
0.9837430995563239,1.2882016554038778,1.1664182330648563,
1.0100199669736596,1.2937927925167354,1.1802836622995052,
1.0272010578635586,1.29043811663891,1.1851432931287695,
1.021516180163335,1.2842079746270345,1.1791312568415548,
1.032254328807514,1.2845275489627974,1.183618260900684,
1.0280853654348046,1.2774986228713836,1.177733319896752,
1.0621949221984994,1.2730257163760421,1.1886933987050252,
1.0543859957955959,1.2714883238871775,1.1826737351224395,
1.0669382100312579,1.2694478370896711,1.1866029896566839,
1.036687323514456,1.2545372079894788,1.1654168007042423,
1.0650553527914801,1.2892241337385033,1.1975187233510847,
1.0639257037191276,1.266308794452535,1.1835157118797774,
1.0591557995485048,1.2725870052903963,1.185274239305077,
1.0471056864344834,1.2510841935981998,1.1676384406675886,
1.0585282515977934,1.245904664163558,1.1692506772048363,
1.000913538047248,1.206509182306554,1.1224018732913832,
1.0113319009672757,1.2083925576633998,1.127776834469531,
1.0354321271953182,1.2143569066152582,1.1411604059434646,
1.0622938531074204,1.238213925731925,1.1662466232946278,
1.0488629964274765,1.2309940350633657,1.1564858828941382,
1.037440531681881,1.2090203913035447,1.1388286305492277,
1.040202031365941,1.2131012393349683,1.1423697451658206,
1.0649298055446952,1.2220476450468911,1.1577721652505382,
1.0644278048407683,1.2248728257980248,1.159236226315511,
1.0507458411150399,1.2215767972838179,1.1516914061238634,
1.0310388647650508,1.2273840347950158,1.147061010691848,
1.0450973823656347,1.2468464695578454,1.164312752070123,
1.0252648587688604,1.2421377878862772,1.1534170441564247,
1.0201184132755967,1.230523202995741,1.1444485162920455,
0.9626293348373365,1.2039978477459736,1.1052561833742582,
0.9869805676934492,1.2093343630576874,1.1183714467723171,
0.9706627519481602,1.1974057907175595,1.1046472748573508,
0.9127970317695445,1.166171879359813,1.06251853261834,
0.8886968055415023,1.1493777493391861,1.0427355450583151,
0.8776507942530486,1.1485929298219697,1.0377529652710473,
0.9122949306479038,1.1686830883568042,1.0637970238395273,
0.8822951511768863,1.1355656760786235,1.03195500680064,
0.9068974785265693,1.1468664304740548,1.0486973137682654,
0.8735085384508519,1.1121795047250302,1.014541382158321,
0.8802867466903236,1.1112378091988828,1.016757829081745,
0.8624626275801119,1.1038609326532522,1.0051070805778766,
0.8876926032982208,1.0909906647869771,1.0078232759961223,
0.8832993534201675,1.1230093956619394,1.0249461965630327,
0.8751403890625588,1.09742573593832,1.0064908213073271,
0.8757679495654851,1.0966410419846928,1.0062838678131987,
0.8728809905001399,1.0583441002718699,0.9824728280925258,
0.8399941515460628,1.031034051068476,0.952881364900216,
0.8413749076642002,1.06823220150994,0.9754269449366827,
0.8572374168977802,1.0688967822830393,0.9814771648376144,1.0
0.8324269859667883,1.0076740965935582,0.9375894977374923,1.0080302314596128
0.8113254017914836,1.0204808509325678,0.9409120494258886,1.1228153046764289
0.8294856116173809,1.049530369136019,0.9648784407821122,1.1336797354747286
0.8010943120742032,0.9138098592338886,0.8703195709888497,0.9537081247047708
0.7813994515795759,0.8441535406954178,0.8191449981874431,0.8464808691544637
0.7851082343909523,0.8953806673775403,0.8512051684797731,0.8937175247992442
0.7900958906281266,0.9177143622695657,0.867861089722113,0.9475672649976384
0.7746213802196021,0.9252110705701148,0.8664173893019563,0.9612659423712802
0.7787138033176518,0.9320829646768826,0.8714302526845183,0.949456778460085
0.84777368448702,0.9327077007806033,0.9033341471199949,1.0477090222012282
0.8489246309247653,0.991587622176629,0.938977957161043,1.102975909305621
0.8507150716252894,0.9636313648231672,0.9214878499184961,1.0392064241851677
0.8604346324344302,0.970503258929935,0.9294695636618293,1.0453471421823337
0.8803852190165408,0.999240416890532,0.9535048212070242,1.044402503542749
0.8564701107467083,0.9823729950124303,0.9352488062482045,1.0632971185640059
0.8597952404825489,0.9764381191621765,0.933349799088222,1.065658904109589
0.8525056018478486,1.0842023717108453,0.9926241565212093,1.1117146905999056
0.8557028173844987,1.0888878222076945,0.9960828685615775,1.1006140292867264
0.8800015787298671,1.0581203226685454,0.9894606243733889,1.1228153046764289
0.9147443495427133,1.0873349524865616,1.0173927573387531,1.057392536608408
0.9197789159630174,1.0937018563943746,1.024573654837358,1.082483206968608
0.9168097663488668,1.0994476034903775,1.0227728869003423,1.0305096755081946
0.9323008313070603,1.1034850451225404,1.0310855843918634,1.0314057708782014
0.9409499545931991,1.0946335605542488,1.029773594127674,1.0318538633679735
0.9174552639647952,1.0842292150142727,1.0128255523490108,1.0018346684727348
0.935011745729142,1.1031745133033966,1.0279838043956082,0.9753998102527561
0.9290735368650846,1.0978946182873306,1.0242625715132925,0.995561911273148
0.9554082724207826,1.1123365141619124,1.0447453458697902,1.029165487648415
0.9468881634572562,1.12149863925179,1.0455383629583168,1.0184123880130984
0.9324299489030947,1.1134235385825795,1.0379966655781958,1.0529120597583723
0.9488245659407971,1.1294184196602075,1.0552143324967378,1.0838273948283867
0.9585064492667235,1.1292630993994144,1.0596707973743777,1.0941324467787004
0.9843248048025276,1.1281760905076672,1.0654549946549776,1.0412628199482796
1.0083358883600029,1.1219644913317273,1.0737365095354638,1.0717300625285222
1.0092395178945786,1.131281812451036,1.08154719434868,1.1062297790785651
0.9883266240922215,1.1146658832640401,1.0642379971676088,1.1035414033590065
0.9792902383822235,1.1249150172456652,1.0635863232945144,1.0672495856784865
0.9872939544166781,1.1173057686563919,1.0632623218505872,1.0757624916935542
1.0079486259361439,1.1227409839332507,1.0746084168211807,1.0802430133483583
1.0180177716859296,1.1537988245237483,1.0940181523142274,1.063665204198458
1.0202123060881174,1.1465002164560614,1.0954828024777903,1.1268399277839605
1.0149779706949196,1.1650048567618319,1.0949246250866056,1.0409500070521391
1.019490116779371,1.1643894948520308,1.0980970967193537,1.0589655597716754
0.9968003772860418,1.1473136287517005,1.0778641927293477,1.0317224623833587
1.0143333378797952,1.162697291905151,1.0928887574547386,1.0347982520189791
1.0005390361868864,1.1586975087179276,1.0834009943447842,1.0132674169862772
0.9987341725963529,1.1514671562684793,1.0797359617176712,1.0211767472653004
1.0018281986820734,1.1408525209945772,1.075412604758202,1.0207373424687147
1.0037620068842674,1.142544616255815,1.0765242428791857,1.0154645288501651
1.026709532465856,1.1683891703536122,1.1007023365130957,1.0356771055526304
1.0263228017659356,1.1714659799026184,1.0994617174696046,1.0079946473082069
1.01807199678064,1.1739273044725176,1.0961349580642126,0.9934942890208772
1.0185876849841038,1.1886956057161677,1.1068910099219658,1.0238131321043349
1.0243889935637411,1.1720813264287562,1.1009868005695809,1.0282072240106723
1.0469497884454098,1.1713120971200943,1.1102159781066059,1.037434768679453
1.0414062788459137,1.1868496430560693,1.1190235635592518,1.067753611762911
1.0299325031632371,1.1765426041269205,1.1072212380771413,1.0466622254672744
1.016395987558588,1.1770040986378605,1.1026021946715634,1.050616868636546
1.013430918976411,1.1723889535408354,1.099880353667268,1.0589655597716754
1.0010547243903503,1.1643894948520308,1.089089801822013,1.0396317487219022
0.9849398709034446,1.1596204823561453,1.0783917893615553,1.018979767222851
