PID,AID,Date,mv,cost
Port1,BABA,2015-04-09,2859.0788157714805,3000.0
Port1,BABA,2015-04-10,2807.3008447110565,3000.0
Port1,BABA,2015-04-13,2797.3434238621435,3000.0
Port1,BABA,2015-04-14,2821.2410281148937,3000.0
Port1,BABA,2015-04-15,2810.287908329481,3000.0
Port1,BABA,2015-04-16,2790.0413550688927,3000.0
Port1,BABA,2015-04-17,2718.348774648139,3000.0
Port1,BABA,2015-04-20,2728.3059299684837,3000.0
Port1,BABA,2015-04-21,2735.607998761734,3000.0
Port1,BABA,2015-04-22,2723.3274684770604,3000.0
Port1,BABA,2015-04-23,2730.961282024146,3000.0
Port1,BABA,2015-04-24,2806.9688676197243,3000.0
Port1,BABA,2015-04-27,2817.9219874051355,3000.0
Port1,BABA,2015-04-28,2823.896380170556,3000.0
Port1,BABA,2015-04-29,2736.6036976982336,3000.0
Port1,BABA,2015-04-30,2698.1021881964793,3000.0
Port1,BABA,2015-05-01,3694.1191601129854,4000.0
Port1,BABA,2015-05-04,3667.7227506772747,4000.0
Port1,BABA,2015-05-05,3619.9365397237793,4000.0
Port1,BABA,2015-05-06,3640.871505368756,4000.0
Port1,BABA,2015-05-07,3913.936868271413,4000.0
Port1,BABA,2015-05-08,3962.178324695761,4000.0
Port1,BABA,2015-05-11,3946.704757330625,4000.0
Port1,BABA,2015-05-12,3948.9801199779054,4000.0
Port1,BABA,2015-05-13,3983.568490300696,4000.0
Port1,BABA,2015-05-14,4023.163104454263,4000.0
Port1,BABA,2015-05-15,4025.893621550608,4000.0
Port1,BABA,2015-05-18,3964.4540059192973,4000.0
Port1,BABA,2015-05-19,4014.5158980963306,4000.0
Port1,BABA,2015-05-20,4127.8379326791455,4000.0
Port1,BABA,2015-05-21,4272.562575017554,4000.0
Port1,BABA,2015-05-22,4244.800929789117,4000.0
Port1,BABA,2015-05-26,4210.667759426285,4000.0
Port1,BABA,2015-05-27,4214.308676442547,4000.0
Port1,BABA,2015-05-28,4139.215656133422,4000.0
Port1,BABA,2015-05-29,4065.033035744216,4000.0
Port1,BABA,2015-06-01,5131.478895206302,5000.0
Port1,BABA,2015-06-02,5116.2169000253025,5000.0
Port1,BABA,2015-06-03,5132.044273620878,5000.0
Port1,BABA,2015-06-04,5120.738683758118,5000.0
Port1,BABA,2015-06-05,5127.5220376757725,5000.0
Port1,BABA,2015-06-08,4990.727933244892,5000.0
Port1,BABA,2015-06-09,4950.594149104648,5000.0
Port1,BABA,2015-06-10,5025.209176823168,5000.0
Port1,BABA,2015-06-11,4929.679161149392,5000.0
Port1,BABA,2015-06-12,4896.8936571290915,5000.0
Port1,BABA,2015-06-15,4868.065462851607,5000.0
Port1,BABA,2015-06-16,4866.369271081342,5000.0
Port1,BABA,2015-06-17,4906.503507433875,5000.0
Port1,BABA,2015-06-18,4903.677011046747,5000.0
Port1,BABA,2015-06-19,4846.585096481776,5000.0
Port1,BABA,2015-06-22,4843.193617365825,5000.0
Port1,BABA,2015-06-23,4809.277808728661,5000.0
Port1,BABA,2015-06-24,4814.3649708760495,5000.0
Port1,BABA,2015-06-25,4818.321828406579,5000.0
Port1,BABA,2015-06-26,4707.529874078341,5000.0
Port1,BABA,2015-06-29,4582.606285712504,5000.0
Port1,BABA,2015-06-30,4650.4379595133705,5000.0
Port1,BABA,2015-07-01,5661.178114435017,6000.0
Port1,BABA,2015-07-02,5634.403268082527,6000.0
Port1,BABA,2015-07-06,5508.080798117106,6000.0
Port1,BABA,2015-07-07,5466.2020849024075,6000.0
Port1,BABA,2015-07-08,5350.863920837805,6000.0
Port1,BABA,2015-07-09,5426.382843227077,6000.0
Port1,BABA,2015-07-10,5512.886552092564,6000.0
Port1,BABA,2015-07-13,5619.986074809783,6000.0
Port1,BABA,2015-07-14,5595.27069999666,6000.0
Port1,BABA,2015-07-15,5542.4076122275155,6000.0
Port1,BABA,2015-07-16,5597.330240189657,6000.0
Port1,BABA,2015-07-17,5722.966517141011,6000.0
Port1,BABA,2015-07-20,5675.595307707758,6000.0
Port1,BABA,2015-07-21,5666.67054199994,6000.0
Port1,BABA,2015-07-22,5777.202952089085,6000.0
Port1,BABA,2015-07-23,5758.666129201323,6000.0
Port1,BABA,2015-07-24,5699.624008931421,6000.0
Port1,BABA,2015-07-27,5588.405474481835,6000.0
Port1,BABA,2015-07-28,5530.736152161835,6000.0
Port1,BABA,2015-07-29,5510.140338310102,6000.0
Port1,BABA,2015-07-30,5489.544043882973,6000.0
Port1,BABA,2015-07-31,5378.3249602043625,6000.0
Port1,BABA,2015-08-03,5354.296327634334,6000.0
Port1,BABA,2015-08-04,5414.711863736794,6000.0
Port1,BABA,2015-08-05,5479.932604585686,6000.0
Port1,BABA,2015-08-06,5420.890415662155,6000.0
Port1,BABA,2015-08-07,5411.278976364868,6000.0
Port1,BABA,2015-08-10,5524.5575315828455,6000.0
Port1,BABA,2015-08-11,5309.671331983545,6000.0
Port1,BABA,2015-08-12,5037.8030328827335,6000.0
Port1,BABA,2015-08-13,5156.5740843192625,6000.0
Port1,BABA,2015-08-14,5132.545383095604,6000.0
Port1,BABA,2015-08-17,5162.0664432305575,6000.0
Port1,BABA,2015-08-18,5072.1298469931435,6000.0
Port1,BABA,2015-08-19,5019.953501467091,6000.0
Port1,BABA,2015-08-20,4827.723136487915,6000.0
Port1,BABA,2015-08-21,4680.8043720953665,6000.0
Port1,BABA,2015-08-24,4517.408942890705,6000.0
Port1,BABA,2015-08-25,4707.579287101485,6000.0
Port1,BABA,2015-08-26,4713.758388255871,6000.0
Port1,BABA,2015-08-27,4863.422748548229,6000.0
Port1,BABA,2015-08-28,4810.559729432712,6000.0
Port1,BABA,2015-08-31,4539.3781039213645,6000.0
Port1,BABA,2015-09-01,5450.814854862882,7000.0
Port1,BABA,2015-09-02,5510.510566365989,7000.0
Port1,BABA,2015-09-03,5588.703650719472,7000.0
Port1,BABA,2015-09-04,5373.462388205491,7000.0
Port1,BABA,2015-09-08,5121.226632226513,7000.0
Port1,BABA,2015-09-09,5384.3926883765,7000.0
Port1,BABA,2015-09-10,5366.7362695365555,7000.0
Port1,BABA,2015-09-11,5433.99871740469,7000.0
Port1,BABA,2015-09-14,5263.319273270834,7000.0
Port1,BABA,2015-09-15,5452.496090255067,7000.0
Port1,BABA,2015-09-16,5652.603543724648,7000.0
Port1,BABA,2015-09-17,5549.186631537514,7000.0
Port1,BABA,2015-09-18,5528.166985205931,7000.0
Port1,BABA,2015-09-21,5372.621770509399,7000.0
Port1,BABA,2015-09-22,5204.464599856747,7000.0
Port1,BABA,2015-09-23,5044.715119579557,7000.0
Port1,BABA,2015-09-24,5037.9886645962815,7000.0
Port1,BABA,2015-09-25,4980.81556288872,7000.0
Port1,BABA,2015-09-28,4825.269927799262,7000.0
Port1,BABA,2015-09-29,4861.423803568167,7000.0
Port1,BABA,2015-09-30,4958.114260772027,7000.0
Port1,BABA,2015-10-01,5949.706234082223,8000.0
Port1,BABA,2015-10-02,6387.318605928679,8000.0
Port1,BABA,2015-10-05,6461.096076201336,8000.0
Port1,BABA,2015-10-06,6460.08522240884,8000.0
Port1,BABA,2015-10-07,6698.599115744228,8000.0
Port1,BABA,2015-10-08,6842.111449640891,8000.0
Port1,BABA,2015-10-09,6944.18746964958,8000.0
Port1,BABA,2015-10-12,7104.881488193995,8000.0
Port1,BABA,2015-10-13,7042.220781944456,8000.0
Port1,BABA,2015-10-14,6927.0065935231605,8000.0
Port1,BABA,2015-10-15,7254.457529933299,8000.0
Port1,BABA,2015-10-16,7275.681113773533,8000.0
Port1,BABA,2015-10-19,7342.384527736886,8000.0
Port1,BABA,2015-10-20,7255.4683837257935,8000.0
Port1,BABA,2015-10-21,7022.008051896715,8000.0
Port1,BABA,2015-10-22,7174.615947557339,8000.0
Port1,BABA,2015-10-23,7642.54817246415,8000.0
Port1,BABA,2015-10-26,7716.325238476143,8000.0
Port1,BABA,2015-10-27,8028.61700634485,8000.0
Port1,BABA,2015-10-28,8322.716235773309,8000.0
Port1,BABA,2015-10-29,8309.578067360704,8000.0
Port1,BABA,2015-10-30,8472.293086033946,8000.0
Port1,BABA,2015-11-02,8524.846568205701,8000.0
Port1,BABA,2015-11-03,8432.87767120963,8000.0
Port1,BABA,2015-11-04,8630.96539699337,8000.0
Port1,BABA,2015-11-05,8628.943588343216,8000.0
Port1,BABA,2015-11-06,8450.058648401215,8000.0
Port1,BABA,2015-11-09,8224.682923478436,8000.0
Port1,BABA,2015-11-10,8229.736484984745,8000.0
Port1,BABA,2015-11-11,8070.053320232823,8000.0
Port1,BABA,2015-11-12,7959.892693317837,8000.0
Port1,BABA,2015-11-13,7665.7926553680445,8000.0
Port1,BABA,2015-11-16,7913.402817923554,8000.0
Port1,BABA,2015-11-17,7896.221133275803,8000.0
Port1,BABA,2015-11-18,7851.752965466509,8000.0
Port1,BABA,2015-11-19,7869.944796450591,8000.0
Port1,BABA,2015-11-20,8080.159735789277,8000.0
Port1,BABA,2015-11-23,8217.608462908469,8000.0
Port1,BABA,2015-11-24,8172.12944130668,8000.0
Port1,BABA,2015-11-25,8258.034630460113,8000.0
Port1,BABA,2015-11-27,8224.682923478436,8000.0
Port1,BABA,2015-11-30,8497.559377587995,8000.0
Port1,BABA,2015-12-01,9489.473962160364,9000.0
Port1,BABA,2015-12-02,9602.443890281322,9000.0
Port1,BABA,2015-12-03,9330.185911630104,9000.0
Port1,BABA,2015-12-04,9585.49817512332,9000.0
Port1,BABA,2015-12-07,9575.331333472148,9000.0
Port1,BABA,2015-12-08,9532.402195936544,9000.0
Port1,BABA,2015-12-09,9423.95117791035,9000.0
Port1,BABA,2015-12-10,9526.75426438014,9000.0
Port1,BABA,2015-12-11,9008.221842425231,9000.0
Port1,BABA,2015-12-14,9101.987108705482,9000.0
Port1,BABA,2015-12-15,9318.889144757864,9000.0
Port1,BABA,2015-12-16,9560.644677966784,9000.0
Port1,BABA,2015-12-17,9439.766967847288,9000.0
Port1,BABA,2015-12-18,9336.96478513693,9000.0
Port1,BABA,2015-12-21,9361.818282293469,9000.0
Port1,BABA,2015-12-22,9584.368249902256,9000.0
Port1,BABA,2015-12-23,9579.850243566914,9000.0
Port1,BABA,2015-12-24,9456.71257003536,9000.0
Port1,BABA,2015-12-28,9279.349782885458,9000.0
Port1,BABA,2015-12-29,9405.876441290711,9000.0
Port1,BABA,2015-12-30,9227.383728919744,9000.0
Port1,BABA,2015-12-31,9181.06571948037,9000.0
Port1,BABA,2016-01-04,8663.664013536029,9000.0
Port1,BABA,2016-01-05,8882.825109241043,9000.0
Port1,BABA,2016-01-06,8735.964767533442,9000.0
Port1,BABA,2016-01-07,8215.173285925901,9000.0
Port1,BABA,2016-01-08,7998.271249873521,9000.0
Port1,BABA,2016-01-11,7898.857148277437,9000.0
Port1,BABA,2016-01-12,8210.654375831135,9000.0
Port1,BABA,2016-01-13,7940.656360591976,9000.0
Port1,BABA,2016-01-14,8162.077306739124,9000.0
Port1,BABA,2016-01-15,7861.576846057666,9000.0
Port1,BABA,2016-01-19,7922.580720212912,9000.0
Port1,BABA,2016-01-20,7762.163648221008,9000.0
Port1,BABA,2016-01-21,7989.233429683987,9000.0
Port1,BABA,2016-01-22,7949.694180781507,9000.0
Port1,BABA,2016-01-25,7876.263501563029,9000.0
Port1,BABA,2016-01-26,7881.911546089366,9000.0
Port1,BABA,2016-01-27,7855.928914501259,9000.0
Port1,BABA,2016-01-28,7559.947363914566,9000.0
Port1,BABA,2016-01-29,7572.374168977802,9000.0
Port1,BABA,2016-02-01,8572.374168977802,10000.0
Port1,BABA,2016-02-02,8324.269859667884,10000.0
Port1,BABA,2016-02-03,8113.254017914836,10000.0
Port1,BABA,2016-02-04,8294.856116173809,10000.0
Port1,BABA,2016-02-05,8010.943120742032,10000.0
Port1,BABA,2016-02-08,7813.994515795759,10000.0
Port1,BABA,2016-02-09,7851.082343909524,10000.0
Port1,BABA,2016-02-10,7900.958906281266,10000.0
Port1,BABA,2016-02-11,7746.213802196021,10000.0
Port1,BABA,2016-02-12,7787.1380331765195,10000.0
Port1,BABA,2016-02-16,8477.7368448702,10000.0
Port1,BABA,2016-02-17,8489.246309247654,10000.0
Port1,BABA,2016-02-18,8507.150716252894,10000.0
Port1,BABA,2016-02-19,8604.346324344302,10000.0
Port1,BABA,2016-02-22,8803.852190165408,10000.0
Port1,BABA,2016-02-23,8564.701107467083,10000.0
Port1,BABA,2016-02-24,8597.952404825488,10000.0
Port1,BABA,2016-02-25,8525.056018478486,10000.0
Port1,BABA,2016-02-26,8557.028173844987,10000.0
Port1,BABA,2016-02-29,8800.015787298671,10000.0
Port1,BABA,2016-03-01,10062.187844969847,11000.0
Port1,BABA,2016-03-02,10117.568075593192,11000.0
Port1,BABA,2016-03-03,10084.907429837534,11000.0
Port1,BABA,2016-03-04,10255.309144377663,11000.0
Port1,BABA,2016-03-07,10350.44950052519,11000.0
Port1,BABA,2016-03-08,10092.007903612746,11000.0
Port1,BABA,2016-03-09,10285.129203020562,11000.0
Port1,BABA,2016-03-10,10219.80890551593,11000.0
Port1,BABA,2016-03-11,10509.490996628609,11000.0
Port1,BABA,2016-03-14,10415.769798029818,11000.0
Port1,BABA,2016-03-15,10256.729437934042,11000.0
Port1,BABA,2016-03-16,10437.070225348769,11000.0
Port1,BABA,2016-03-17,10543.570941933958,11000.0
Port1,BABA,2016-03-18,10827.572852827803,11000.0
Port1,BABA,2016-03-21,11091.694771960032,11000.0
Port1,BABA,2016-03-22,11101.634696840363,11000.0
Port1,BABA,2016-03-23,10871.592865014436,11000.0
Port1,BABA,2016-03-24,10772.19262220446,11000.0
Port1,BABA,2016-03-28,10860.233498583459,11000.0
Port1,BABA,2016-03-29,11087.434885297584,11000.0
Port1,BABA,2016-03-30,11198.195488545225,11000.0
Port1,BABA,2016-03-31,11222.335366969291,11000.0
Port1,BABA,2016-04-01,12179.735648339036,12000.0
Port1,BABA,2016-04-04,12233.881401352452,12000.0
Port1,BABA,2016-04-05,11961.6045274325,12000.0
Port1,BABA,2016-04-06,12172.000054557542,12000.0
Port1,BABA,2016-04-07,12006.468434242637,12000.0
Port1,BABA,2016-04-08,11984.810071156235,12000.0
Port1,BABA,2016-04-11,12021.938384184881,12000.0
Port1,BABA,2016-04-12,12045.14408261121,12000.0
Port1,BABA,2016-04-13,12320.514389590271,12000.0
Port1,BABA,2016-04-14,12315.873621191227,12000.0
Port1,BABA,2016-04-15,12216.86396136768,12000.0
Port1,BABA,2016-04-18,12223.052219809246,12000.0
Port1,BABA,2016-04-19,12292.667922764895,12000.0
Port1,BABA,2016-04-20,12563.397461344915,12000.0
Port1,BABA,2016-04-21,12496.875346150966,12000.0
Port1,BABA,2016-04-22,12359.190037958846,12000.0
Port1,BABA,2016-04-25,12196.751850703056,12000.0
Port1,BABA,2016-04-26,12161.171027716931,12000.0
Port1,BABA,2016-04-27,12012.656692684204,12000.0
Port1,BABA,2016-04-28,11819.278450841335,12000.0
Port1,BABA,2016-04-29,11902.817851317455,12000.0
Port1,BABA,2016-05-02,11851.765840768345,12000.0
Port1,BABA,2016-05-03,11743.474489444116,12000.0
Port1,BABA,2016-05-04,11729.550637221057,12000.0
Port1,BABA,2016-05-05,12195.205752983877,12000.0
Port1,BABA,2016-05-06,12252.444939056391,12000.0
Port1,BABA,2016-05-09,12284.93356660415,12000.0
Port1,BABA,2016-05-10,12332.890906473402,12000.0
Port1,BABA,2016-05-11,12345.267423356534,12000.0
Port1,BABA,2016-05-12,12246.257918235577,12000.0
Port1,BABA,2016-05-13,11936.852731286985,12000.0
Port1,BABA,2016-05-16,12266.368791279454,12000.0
Port1,BABA,2016-05-17,12275.650482780133,12000.0
Port1,BABA,2016-05-18,12226.145807570949,12000.0
Port1,BABA,2016-05-19,12116.307120906791,12000.0
Port1,BABA,2016-05-20,12189.017494542308,12000.0
Port1,BABA,2016-05-23,12221.504884469316,12000.0
Port1,BABA,2016-05-24,12549.474846742603,12000.0
Port1,BABA,2016-05-25,11693.968421911597,12000.0
Port1,BABA,2016-05-26,12120.947889305835,12000.0
Port1,BABA,2016-05-27,12526.269148316267,12000.0
Port1,BABA,2016-05-31,12685.6126648922,12000.0
Port1,BABA,2016-06-01,12864.142202948879,13000.0
Port1,BABA,2016-06-02,12966.465053428672,13000.0
Port1,BABA,2016-06-03,12852.400423491576,13000.0
Port1,BABA,2016-06-06,13093.948212883148,13000.0
Port1,BABA,2016-06-07,13057.044614772234,13000.0
Port1,BABA,2016-06-08,13023.496697428809,13000.0
Port1,BABA,2016-06-09,13010.07716145881,13000.0
Port1,BABA,2016-06-10,12734.980112786987,13000.0
Port1,BABA,2016-06-13,12656.141156706013,13000.0
Port1,BABA,2016-06-14,13045.302835314931,13000.0
Port1,BABA,2016-06-15,13149.303274565314,13000.0
Port1,BABA,2016-06-16,13129.173886739267,13000.0
Port1,BABA,2016-06-17,12916.14191934776,13000.0
Port1,BABA,2016-06-20,13109.04567310794,13000.0
Port1,BABA,2016-06-21,13187.88462918892,13000.0
Port1,BABA,2016-06-22,13206.336260502272,13000.0
Port1,BABA,2016-06-23,13275.109851701818,13000.0
Port1,BABA,2016-06-24,12797.045194067307,13000.0
Port1,BABA,2016-06-27,12451.496797683247,13000.0
Port1,BABA,2016-06-28,12795.367437554616,13000.0
Port1,BABA,2016-06-29,13090.593874052483,13000.0
Port1,BABA,2016-06-30,13340.5292718128,13000.0
Port1,BABA,2016-07-01,14360.65882738095,14000.0
Port1,BABA,2016-07-05,14238.056666450959,14000.0
Port1,BABA,2016-07-06,14178.558285843848,14000.0
Port1,BABA,2016-07-07,14306.568997090051,14000.0
Port1,BABA,2016-07-08,14241.662066166722,14000.0
Port1,BABA,2016-07-11,14686.995911409937,14000.0
Port1,BABA,2016-07-12,14737.47889960883,14000.0
Port1,BABA,2016-07-13,14526.531734702065,14000.0
Port1,BABA,2016-07-14,14737.47889960883,14000.0
Port1,BABA,2016-07-15,14649.133715335025,14000.0
Port1,BABA,2016-07-18,14901.549918408704,14000.0
Port1,BABA,2016-07-19,14923.184660564662,14000.0
Port1,BABA,2016-07-20,15220.674940926952,14000.0
Port1,BABA,2016-07-21,15177.404014238798,14000.0
Port1,BABA,2016-07-22,15233.29573305094,14000.0
Port1,BABA,2016-07-25,14998.9103147937,14000.0
Port1,BABA,2016-07-26,15071.028045148552,14000.0
Port1,BABA,2016-07-27,14982.682860874746,14000.0
Port1,BABA,2016-07-28,14986.289702966751,14000.0
Port1,BABA,2016-07-29,14870.899603547496,14000.0
Port1,BABA,2016-08-01,16206.250817905493,15000.0
Port1,BABA,2016-08-02,16102.489110376917,15000.0
Port1,BABA,2016-08-03,16077.508155462214,15000.0
Port1,BABA,2016-08-04,16285.034644980187,15000.0
Port1,BABA,2016-08-05,16254.289268185668,15000.0
Port1,BABA,2016-08-08,16333.073095260364,15000.0
Port1,BABA,2016-08-09,16379.189623221731,15000.0
Port1,BABA,2016-08-10,16780.791836179225,15000.0
Port1,BABA,2016-08-11,17633.95375238617,15000.0
Port1,BABA,2016-08-12,18879.110960109774,15000.0
Port1,BABA,2016-08-15,18671.58447059181,15000.0
Port1,BABA,2016-08-16,18573.587184943048,15000.0
Port1,BABA,2016-08-17,18638.91870870889,15000.0
Port1,BABA,2016-08-18,18638.91870870889,15000.0
Port1,BABA,2016-08-19,18612.017368705787,15000.0
Port1,BABA,2016-08-22,18379.51146150353,15000.0
Port1,BABA,2016-08-23,18406.41280150663,15000.0
Port1,BABA,2016-08-24,18039.398272750863,15000.0
Port1,BABA,2016-08-25,18050.92846158712,15000.0
Port1,BABA,2016-08-26,18266.139950227105,15000.0
Port1,BABA,2016-08-29,18231.552073871582,15000.0
Port1,BABA,2016-08-30,18446.764907588175,15000.0
Port1,BABA,2016-08-31,18675.42831522943,15000.0
Port1,BABA,2016-09-01,19719.622920871985,16000.0
Port1,BABA,2016-09-02,20090.049425956102,16000.0
Port1,BABA,2016-09-06,21007.00563562393,16000.0
Port1,BABA,2016-09-07,20711.474632381134,16000.0
