Date,AAPL,AMZN,AYX,BABA,CRM,FB,GOOGL,MSFT,S02,TEAM
2015-10-05,1.0794496334585504,1.461275987547102,,0.8076370095251669,1.2024173603678359,1.2420166387818263,1.1794370897948334,1.0851537886885267,1.168226275748318,
2015-10-06,1.0846138792523696,1.4446119016215049,,0.807510652801105,1.188838861701291,1.2260306919789596,1.1793668903896601,1.0879464312050022,1.1624623637024287,
2015-10-07,1.0794496334585504,1.4565993264604609,,0.8373248894680284,1.198104233053014,1.220746063886628,1.1764871045705518,1.089109889783745,1.166806926628745,
2015-10-08,1.066977288772231,1.4330008021210396,,0.8552639312051113,1.1995418942337854,1.2216708582792297,1.1712192518635194,1.10423661122832,1.16502339909523,
2015-10-09,1.092506703972743,1.4508475034920294,,0.8680234337061975,1.2020979138298575,1.2318437022901478,1.1786644661299495,1.0963241827623367,1.1746450142421792,
2015-10-12,1.087439843408682,1.4787732652709398,,0.8881101860242494,1.2121619414633338,1.245319523082323,1.187777856580968,1.0937643023584462,1.1845965284271285,
2015-10-13,1.0892911056462993,1.4753061266965326,,0.8802775977430569,1.224142983793864,1.2434699210855822,1.1996129481032582,1.0912044219545562,1.1864818858663195,
2015-10-14,1.073895504825007,1.4643669647357787,,0.8658758241903951,1.2073696044047375,1.242809304590871,1.1947665060532793,1.0863174232593618,1.1770163785993948,
2015-10-15,1.0899732270651634,1.5116982047168024,,0.9068071912416624,1.2412359375187532,1.2677790966910882,1.2169091294615313,1.09399688847894,1.2039195917140084,
2015-10-16,1.0819831000048967,1.5340603075404027,,0.9094601392216917,1.2583288912436432,1.2886533518933014,1.220947793709561,1.1056329324865577,1.2143869704539232,
2015-10-19,1.0887066181267875,1.5404840680485468,,0.9177980659671108,1.2449101717576185,1.3009400814911491,1.2290778551671686,1.1081926368983552,1.218626521320155,
2015-10-20,1.1085844262128994,1.507505322532254,,0.9069335479657242,1.2385202665399462,1.2815191085926916,1.194046613593993,1.1116835908943143,1.2069722540514871,
2015-10-21,1.108487040983141,1.4937709595368036,,0.8777510064870894,1.2113632851815808,1.2829723908964472,1.1796477951233604,1.098418639507966,1.1939741173331035,
2015-10-22,1.125441831242641,1.515649119505552,,0.8968269934446673,1.2359643747416589,1.3167938864989213,1.196048423961929,1.1177339476013421,1.2158274368772735,
2015-10-23,1.1603255438125162,1.61004305559823,,0.9553185215580188,1.2549742153658177,1.350087013094076,1.2631081924343521,1.230368484238687,1.2758678278373534,
2015-10-26,1.1232980713950573,1.6357915838589663,,0.9645406548095178,1.2495428574334801,1.370961175815529,1.2838108149420693,1.262483496052243,1.2853372654055535,
2015-10-27,1.1161849294642685,1.6422422514339508,,1.0035771257931063,1.2420347215982914,1.3700363682113896,1.2867959525474648,1.2494511307863876,1.2863695156855735,
2015-10-28,1.162176733521502,1.6586105585178175,,1.0403395294716635,1.2544949896473199,1.376642136812383,1.293995309104254,1.2562000001067186,1.3043519121036655,
2015-10-29,1.1744546911139293,1.684009829771913,,1.038697258420088,1.2482648476354439,1.3856259821097336,1.3079199874681862,1.24177166556681,1.310176776391911,
2015-10-30,1.164418116907205,1.6822628889276694,,1.0590366357542431,1.2413957166992735,1.3471804616981016,1.294820662218785,1.2250160618852313,1.299167749825864,
2015-11-02,1.1807880880877344,1.688847747804834,,1.0656058210257127,1.2651980221798136,1.364883881914152,1.3129947101592736,1.2389789224834242,1.314314287996956,
2015-11-03,1.1943324266714097,1.6806770464524465,,1.0541097089012037,1.2560924300086107,1.3552395126028507,1.3148911669849708,1.2601564783278483,1.3146193300473408,
2015-11-04,1.1887783809277308,1.7227134965652986,,1.0788706746241712,1.2522585284122876,1.3732072031975529,1.326287272537626,1.2659741734892005,1.3272699257318712,
2015-11-05,1.1832982418596412,1.7622234561533354,,1.078617948542902,1.257370439806647,1.4368868125111274,1.3356991430349265,1.2655087246892118,1.3440098175625235,
2015-11-06,1.1846681730143327,1.7722218087994877,,1.0562573310501517,1.268552825855424,1.414955607909681,1.3373321650824501,1.2780750880370755,1.3439965834097827,
2015-11-09,1.1798731601227015,1.7617933247444146,,1.0280853654348046,1.2495428574334801,1.4068965702164693,1.3253390976812796,1.2603889638814318,1.330383632655447,
2015-11-10,1.1426871297553554,1.7730550059732293,,1.028717060623093,1.2500220831519784,1.4256570323125133,1.3314673487709514,1.2452624435706765,1.3280943625925148,
2015-11-11,1.1362285069184945,1.80952779444302,,1.0087566650291029,1.257370439806647,1.4401896968116241,1.3437414280188278,1.2485204343202307,1.3362124115507372,
2015-11-12,1.1324122161039958,1.7889664412218442,,0.9949865866647296,1.2508208672315162,1.4271102089239716,1.3284295870729634,1.2408407931085605,1.324785675715901,
2015-11-13,1.0993360620905885,1.7264762500286768,,0.9582240819210056,1.207689034967992,1.3733392525118862,1.2995265965894596,1.2296703738930232,1.2862280437043445,
2015-11-16,1.117341895834148,1.74115142502648,,0.9891753522404442,1.2182324161177511,1.3745283437062137,1.3177006462858993,1.2513129008446142,1.3019576793963106,
2015-11-17,1.1125470487222464,1.7290296449325828,,0.9870276416594754,1.2338875808640846,1.3889288664102306,1.3099042190116388,1.2410044154707014,1.30099803047767,
2015-11-18,1.1477758110762912,1.7834296812701222,,0.9814691206833136,1.2356448004058957,1.4238073246234748,1.3345402628500538,1.2616213862185264,1.326169802034986,
2015-11-19,1.1623567288626406,1.7773286012950487,,0.9837430995563239,1.2882016554038778,1.403857969506161,1.3344173322392823,1.26373029945743,1.3328581979702983,
2015-11-20,1.1674452547650804,1.7966266259335613,,1.0100199669736596,1.2937927925167354,1.4178621725171925,1.3643738511213712,1.2695872157135792,1.3474551835824942,
2015-11-23,1.1522773109571132,1.8249554534772938,,1.0272010578635586,1.29043811663891,1.4129738641178458,1.363847086922079,1.2695872157135792,1.3498319629603792,
2015-11-24,1.1633352851600434,1.8038835836154472,,1.021516180163335,1.2842079746270345,1.3969879173149793,1.3514325017508497,1.2709930405447876,1.3427776634683048,
2015-11-25,1.1550173390462257,1.815145264844262,,1.032254328807514,1.2845275489627974,1.392628189307547,1.3507828086967366,1.2578730060753693,1.3416215564206921,
2015-11-27,1.1528644095073626,1.80955469882211,,1.0280853654348046,1.2774986228713836,1.3931565583148657,1.355541367160004,1.2634956265735595,1.3406252290308736,
2015-11-30,1.1576594223989936,1.7868162733477697,,1.0621949221984994,1.2730257163760421,1.3771706115119995,1.3395271037103802,1.2733355958567365,1.3373497007001378,
2015-12-01,1.1368600441046712,1.7616710315296136,,1.0543859957955959,1.2714883238871775,1.3832799120412986,1.347350817646801,1.271124905820782,1.3301442461787913,
2015-12-02,1.1265901410697934,1.7537585119850398,,1.0669382100312579,1.2694478370896711,1.3697208379486374,1.3371398341229421,1.2708947018473475,1.324834691070183,
2015-12-03,1.1161265301521082,1.7284383238793055,,1.036687323514456,1.2545372079894788,1.3478972089744155,1.3205513509187563,1.2476450392310707,1.3049164311093893,
2015-12-04,1.153233658624937,1.7450158050292706,,1.0650553527914801,1.2892241337385033,1.3711413083189055,1.3394777806922684,1.287007893071268,1.3332391460724176,
2015-12-07,1.1459673305431313,1.7377258864803409,,1.0639257037191276,1.266308794452535,1.3637807020408825,1.3287854199371922,1.2847060756607518,1.3244815638156895,
2015-12-08,1.145482871057166,1.757182978306374,,1.0591557995485048,1.2725870052903963,1.3751444262629273,1.3324813563781035,1.2842457418218258,1.3299427485569524,
2015-12-09,1.1201955959146765,1.7246506195963685,,1.0471056864344834,1.2510841935981998,1.350738162628319,1.3108388454392284,1.2656002080795348,1.3071764403016393,
2015-12-10,1.1255244040605834,1.718242825922417,,1.0585282515977934,1.245904664163558,1.3613271235703186,1.306524087505692,1.2722756045535353,1.3093579022007988,
2015-12-11,1.0965554789211411,1.6607277065874029,,1.000913538047248,1.206509182306554,1.3187130770291067,1.2899871216183738,1.244422455332111,1.2715875531696115,
2015-12-14,1.0897734461921589,1.706801967723226,,1.0113319009672757,1.2083925576633998,1.3515130421286672,1.3108216380468618,1.2692833234386012,1.2905471814507283,
2015-12-15,1.0704931568226712,1.7086959002873414,,1.0354321271953182,1.2143569066152582,1.3500925588450319,1.3066101227485063,1.2706643002527318,1.2906983613469871,
2015-12-16,1.078728485942979,1.753135910989396,,1.0622938531074204,1.238213925731925,1.3790184751037602,1.3349739563202239,1.292072182865647,1.3166724466479065,
2015-12-17,1.0558634261637458,1.739853213346606,,1.0488629964274765,1.2309940350633657,1.37165785591237,1.3233533624666998,1.2821739307635625,1.3044875020248259,
2015-12-18,1.0272819988564907,1.7229644342930996,,1.037440531681881,1.2090203913035447,1.3435067158470544,1.3010404095771197,1.2460337349302675,1.280287180317648,
2015-12-21,1.0398772274090957,1.7239243045184556,,1.040202031365941,1.2131012393349683,1.3529334221053664,1.3078305600604103,1.26214732139655,1.2880390948852465,
2015-12-22,1.0389083802454147,1.7203961215205728,,1.0649298055446952,1.2220476450468911,1.3624893782540057,1.3187119872539943,1.2741171869357164,1.2961044521866438,
2015-12-23,1.052278666012322,1.7218229437898014,,1.0644278048407683,1.2248728257980248,1.3511255507250253,1.321084243747821,1.2849361808235957,1.2989587998301446,
2015-12-24,1.046659178071507,1.7194620617760932,,1.05074584111504,1.2215767972838179,1.3561617638559762,1.3164944889931955,1.281483392951202,1.2954092235419385,
2015-12-28,1.0349360504535539,1.7516571512563859,,1.0310388647650508,1.2273840347950158,1.367912966568296,1.3446863569395189,1.2879287583703014,1.3042289531248896,
2015-12-29,1.053538264779161,1.8003516600342373,,1.0450973823656347,1.2468464695578454,1.385087770508273,1.3648333288851673,1.3017403051022394,1.3262879060524222,
2015-12-30,1.0397805632466375,1.7876397867686031,,1.0252648587688604,1.2421377878862772,1.37165785591237,1.358541656446208,1.2962158049821733,1.3158050419203364,
2015-12-31,1.019821798758735,1.7534472114872182,,1.0201184132755967,1.2305232029957407,1.3515130421286672,1.3374149358042644,1.277109838590365,1.2964236334071868,
2016-01-04,1.0206938176268157,1.652529697025885,,0.9626293348373365,1.2039978477459736,1.3200043879026166,1.3054927166322965,1.2614564871524176,1.259746418582231,
2016-01-05,0.9951159550143112,1.6442279733820968,,0.9869805676934492,1.2093343630576874,1.3265902309005941,1.3090855152982601,1.2672115123803385,1.2603813478123427,
2016-01-06,0.9756418756954444,1.6412706147613698,,0.9706627519481602,1.1974057907175595,1.3296894131544454,1.3053036501937887,1.2441921525480861,1.2500173589592234,
2016-01-07,0.9344653634520834,1.5771659258177284,,0.9127970317695445,1.1661718793598133,1.2644768710520307,1.2737939804025915,1.200915855862149,1.2027131226807937,
2016-01-08,0.939406530149304,1.574856981267801,,0.8886968055415023,1.1493777493391861,1.2568580361740602,1.2564490200048863,1.2045989712212155,1.1949239769644528,
2016-01-11,0.9546175280731525,1.6025898280057322,,0.8776507942530486,1.1485929298219697,1.2591824422344988,1.260162162119144,1.2039082357876738,1.2008798596186858,
2016-01-12,0.9684721912594542,1.602979034699226,,0.9122949306479038,1.1686830883568042,1.2832013177724013,1.281254574555607,1.2149576312701689,1.2179859341230888,
2016-01-13,0.9435726498905439,1.509377407518713,,0.8822951511768863,1.1355656760786235,1.2324517725394515,1.2369553891968297,1.1887156875389577,1.1741029647875003,
2016-01-14,0.9642092637392569,1.5384073937117122,,0.9068974785265693,1.1468664304740548,1.270287950769963,1.2572742219076398,1.2225541400696796,1.1995042473043576,
2016-01-15,0.9410536164900084,1.4792059308224152,,0.8735085384508519,1.1121795047250302,1.2263824771349383,1.2213466564079587,1.1737532691557333,1.1593397213520318,
2016-01-19,0.9364997834918326,1.490361296410382,,0.8802867466903235,1.1112378091988828,1.2301273664790127,1.2361130864809622,1.1638549182430582,1.1621736333812251,
2016-01-20,0.9377595258751706,1.4833309043350653,,0.8624626275801119,1.1038609326532522,1.2183761508533255,1.2352191633070155,1.1691493132002806,1.1572667990934993,
2016-01-21,0.9330121388690081,1.491762310793013,,0.8876926032982208,1.0909906647869771,1.2159226886030643,1.2491603914772649,1.1620132370502867,1.1591543912668847,
2016-01-22,0.9826176163072349,1.5471760693993724,,0.8832993534201675,1.1230093956619394,1.2647351900455475,1.281460848386482,1.2036784023539537,1.1975230111355217,
2016-01-25,0.9634342167832759,1.5475652734985874,,0.8751403890625589,1.09742573593832,1.2527257587332798,1.2611076026099584,1.1921686730325327,1.1834921596472463,
2016-01-26,0.9687629428626118,1.5598101947203493,,0.8757679495654851,1.0966410419846928,1.2569870923638822,1.2613998068234145,1.200915855862149,1.1880532378863407,
2016-01-27,0.9051087147973839,1.5133725399661884,,0.8728809905001399,1.0583441002718699,1.2196674746402023,1.233534556156261,1.1790477382208986,1.1525736267492843,
2016-01-28,0.9116000779897798,1.6482750432933542,,0.8399941515460629,1.031034051068476,1.408977486549417,1.2863428073545633,1.1983838097755501,1.2052864362335562,
2016-01-29,0.943088108338007,1.5228417202508857,,0.8413749076642002,1.06823220150994,1.449008898430242,1.3087760005512246,1.268132254166133,1.2167057879446144,
2016-02-01,0.9389663944305652,1.4561304940657667,,0.8572374168977802,1.0688967822830393,1.4514708311816518,1.3017571575824374,1.2408572909829774,1.1998471523826097,1.0
2016-02-02,0.9199786526975113,1.3986006047629285,,0.8324269859667883,1.0076740965935582,1.4454173185756294,1.3188825724958242,1.2020735251674817,1.1729376302655639,1.0080302314596128
2016-02-03,0.9381872877576585,1.345326689457513,,0.8113254017914836,1.0204808509325678,1.4212030285308377,1.2656314593786517,1.183021722203565,1.1544208827183409,1.1228153046764289
2016-02-04,0.945725638918616,1.3584742019553608,,0.8294856116173809,1.049530369136019,1.39345742295724,1.2329511927576844,1.1793928884840745,1.1543366300060467,1.1336797354747286
2016-02-05,0.9204672787433203,1.2720147784657976,,0.8010943120742032,0.9138098592338886,1.3124908736731078,1.1885836325572026,1.1376605705329192,1.088368727898254,0.9537081247047708
2016-02-08,0.9301594445216936,1.2364734527291283,,0.7813994515795759,0.8441535406954178,1.2580086926961904,1.1892591319727328,1.1206499287305358,1.0606561480398946,0.8464808691544637
2016-02-09,0.9299637425425077,1.2211980304963261,,0.7851082343909523,0.8953806673775403,1.2553602659547616,1.1839560503969566,1.1177016686656818,1.065206798155596,0.8937175247992442
2016-02-10,0.9229148009775867,1.2425025716877185,,0.7900958906281266,0.9177143622695657,1.2737732126547894,1.1938022908506145,1.1274543022798111,1.0772925025406326,0.9475672649976383
2016-02-11,0.9173343974969173,1.2762959556474653,,0.7746213802196021,0.9252110705701148,1.2852498336311131,1.1929747427171244,1.1270006433015987,1.0825727658070312,0.9612659423712802
2016-02-12,0.9201734061685272,1.2845542606605325,,0.7787138033176519,0.9320829646768826,1.286510970004569,1.1938699129084014,1.145371872610879,1.0885524445268808,0.949456778460085
2016-02-16,0.9461171975250591,1.3200702286854424,,0.84777368448702,0.9327077007806033,1.2814663110062012,1.2120256391054465,1.1670731472059066,1.1111356737620282,1.0477090222012282
2016-02-17,0.9606068866982583,1.3530023218792266,,0.8489246309247653,0.9915876221766288,1.3267419618808334,1.2362275700404888,1.1974551312206625,1.1422202435063014,1.102975909305621
2016-02-18,0.9423972206509698,1.3299499174412885,,0.8507150716252894,0.9636313648231672,1.3049239167045965,1.2118060730417954,1.192200923470107,1.123948304908263,1.0392064241851677
2016-02-19,0.9402431689065105,1.3550290338250348,,0.8604346324344302,0.970503258929935,1.3187966816565475,1.219574992726749,1.1837490028478037,1.1313709411686608,1.0453471421823337
2016-02-22,0.9484668790796041,1.417346626301716,,0.8803852190165408,0.999240416890532,1.3514608174572282,1.2312959968453236,1.202708949543478,1.1574266347300894,1.044402503542749
2016-02-23,0.9270267282332335,1.4007285904950202,,0.8564701107467083,0.9823729950124303,1.330021007255454,1.2114344599490894,1.169129155300039,1.1359787298259452,1.0632971185640059
2016-02-24,0.9408307490981537,1.403515091429092,,0.8597952404825489,0.9764381191621765,1.3479294767051904,1.2175314838313906,1.173240952435199,1.14206751080202,1.065658904109589
2016-02-25,0.9472921929504029,1.4063271020691985,,0.8525056018478486,1.0842023717108453,1.3629373375406244,1.231414232001033,1.190144939715209,1.1657813176094816,1.1117146905999056
2016-02-26,0.9487606588655544,1.4065296496417679,,0.8557028173844987,1.0888878222076945,1.3610455699223605,1.2242194808236675,1.1718702641462886,1.162905583596151,1.1006140292867264
2016-02-29,0.9466070092060804,1.3996646761593505,,0.8800015787298671,1.0581203226685454,1.3484339539554817,1.2113162247933802,1.1622760302655248,1.1546598540068653,1.1228153046764289
2016-03-01,0.9852541960424022,1.4357229705534322,,0.9147443495427133,1.0873349524865616,1.3593404877838187,1.236557457626007,1.1877027194921699,1.1801520842519666,1.057392536608408
2016-03-02,0.9874103981954347,1.438624081204134,,0.9197789159630174,1.0937018563943746,1.3609495770698359,1.2320755419639904,1.1960603922000017,1.183639438785893,1.082483206968608
2016-03-03,0.9947607505166974,1.4318797931214202,,0.9168097663488668,1.0994476034903775,1.3563698176109253,1.218929793084426,1.1825072578700377,1.178683029284099,1.0305096755081946
2016-03-04,1.0095598030613282,1.4260530571171472,,0.9323008313070603,1.1034850451225404,1.341640084789179,1.2166470910040788,1.1752789307922464,1.1787192316935131,1.0314057708782014
2016-03-07,0.9983869901070871,1.3954561019943874,,0.9409499545931991,1.0946335605542488,1.308714932174509,1.1876229989715557,1.1526904297332528,1.1599682760222016,1.0318538633679735
2016-03-08,0.9901545616547051,1.3891582557353153,,0.9174552639647952,1.0842292150142727,1.3111904741480598,1.1888393478722128,1.1666954804150889,1.155822206438379,1.0018346684727348
2016-03-09,0.9910366377858244,1.3871993631147217,,0.935011745729142,1.1031745133033966,1.3307475738510228,1.2086329715512498,1.1935757307302097,1.169431365811383,0.9753998102527561
2016-03-10,0.9915265711380064,1.3858604938696804,,0.9290735368650846,1.0978946182873306,1.3283957489433564,1.2198960796943965,1.175730823076571,1.1669951238174985,0.995561911273148
2016-03-11,1.002209368172827,1.4123414112886963,,0.9554082724207826,1.1123365141619124,1.3542656001255653,1.2410560496611958,1.198771096082149,1.1881798307214624,1.029165487648415
2016-03-14,1.0047573931567473,1.4216643128699593,,0.9468881634572562,1.12149863925179,1.3602069280934561,1.2500032012797817,1.2010300039501636,1.1926213762435387,1.0184123880130982
2016-03-15,1.024946672419529,1.4307145079077788,,0.9324299489030947,1.1134235385825795,1.3698616742337846,1.2505530550758672,1.210517046355585,1.197697096855123,1.0529120597583723
2016-03-16,1.0385695546499687,1.423895914513486,,0.9488245659407971,1.1294184196602075,1.388552321249215,1.2618660940363993,1.2276842118529294,1.21023808499455,1.0838273948283867
2016-03-17,1.0369033684163567,1.3871250553236545,,0.9585064492667235,1.1292630993994144,1.3741939252935542,1.2637321600340505,1.2346865927885586,1.2050524160614096,1.0941324467787004
2016-03-18,1.038079456163309,1.3688760571043492,,0.9843248048025276,1.1281760905076672,1.3795164203741133,1.258617105346082,1.2082581384875697,1.2003198787618516,1.0412628199482796
2016-03-21,1.0379814282092537,1.3735869935266036,,1.0083358883600029,1.1219644913317273,1.384467590966483,1.269863535449919,1.2166160037357874,1.206818985876832,1.0717300625285222
2016-03-22,1.045919906971231,1.3897036688222035,,1.0092395178945786,1.131281812451036,1.3894187739367478,1.266348009698416,1.2213594768034017,1.213345329953816,1.1062297790785651
2016-03-23,1.0401376303622862,1.412391050648607,,0.9883266240922215,1.1146658832640401,1.393008376020137,1.262199343254823,1.2191006652055794,1.210691455369559,1.1035414033590065
2016-03-24,1.0356292423944433,1.445417854918471,,0.9792902383822236,1.1249150172456652,1.3993211274993824,1.2576674967754204,1.2245219766996807,1.215716335209295,1.0672495856784865
2016-03-28,1.0309251803919675,1.4377809881655594,,0.9872939544166781,1.1173057686563919,1.4072429682646455,1.2550683251503654,1.2093876766579958,1.2124021562259655,1.0757624916935542
2016-03-29,1.0553285779841384,1.472469007583819,,1.0079486259361439,1.1227409839332507,1.4375687751946111,1.2760782993961972,1.2358160346887923,1.235416952366082,1.0802430133483583
2016-03-30,1.0737534779247755,1.4844449792240078,,1.0180177716859296,1.1537988245237483,1.4197445808667142,1.2801603569830955,1.2434962540509085,1.2442378932091347,1.063665204198458
2016-03-31,1.0681673501120852,1.4719235944969313,,1.0202123060881174,1.1465002164560614,1.4123178559228986,1.2710965623898856,1.2475622737728065,1.2401896409689053,1.1268399277839605
2016-04-01,1.0730948537086376,1.4537255044831545,,1.0149779706949196,1.1650048567618319,1.409292372975457,1.2647277315043157,1.2392896568073786,1.2340968044085392,1.0409500070521391
2016-04-04,1.0841194925731303,1.4408277943388692,,1.019490116779371,1.1643894948520308,1.366671235047452,1.257251155661794,1.236167443587985,1.2270414769157447,1.0589655597716754
2016-04-05,1.071338686630861,1.4237037410252948,,0.9968003772860418,1.1473136287517005,1.3626640895220257,1.2464881641880567,1.216765082939234,1.212154470301778,1.0317224623833587
2016-04-06,1.082558587594314,1.462421180371848,,1.0143333378797952,1.162697291905151,1.3807568247739146,1.2620986384363306,1.2292536982000286,1.2302069761362153,1.0347982520189791
2016-04-07,1.0589482507727792,1.4365528236263885,,1.0005390361868864,1.1586975087179276,1.3799068293594026,1.249035116583755,1.214534978163023,1.216298007214179,1.0132674169862772
2016-04-08,1.060119021975131,1.4442525481641966,,0.9987341725963529,1.1514671562684793,1.3433570022497994,1.2479669920666223,1.2136429647665528,1.2110020836108526,1.0211767472653004
2016-04-11,1.0636312020169516,1.4474830905773899,,1.0018281986820734,1.1408525209945772,1.3234428361097363,1.244795612484954,1.2111899516879365,1.2070853498516734,1.0207373424687147
2016-04-12,1.0774851943462125,1.4650686513379625,,1.0037620068842674,1.1425446162558148,1.3431141949882481,1.2559366091278017,1.2187723031747177,1.2174620069986835,1.0154645288501651
2016-04-13,1.0930953537532495,1.4933659562947563,,1.026709532465856,1.1683891703536122,1.341899927967451,1.268408500579199,1.2343832979866531,1.2344164055604225,1.0356771055526304
2016-04-14,1.0936805852406932,1.5077696021853269,,1.0263228017659356,1.1714659799026184,1.3459069763505438,1.2741269327922427,1.2346063726208052,1.2376645112485725,1.0079946473082069
2016-04-15,1.0717289745210583,1.5202544324258054,,1.01807199678064,1.1739273044725176,1.3313356628158544,1.2817020961740773,1.241073897455423,1.2352946370654603,0.9934942890208772
2016-04-18,1.048606664518813,1.5432321877760402,,1.0185876849841038,1.1886956057161675,1.3411712997553398,1.29432192069549,1.2591379766310087,1.244118397275748,1.0238131321043349
2016-04-19,1.0430455424046376,1.5251366401911193,,1.0243889935637411,1.1720813264287562,1.363514084936538,1.2755400668655477,1.257576644285369,1.239347734023319,1.0282072240106723
2016-04-20,1.0451919254528697,1.5374999040025679,,1.0469497884454095,1.1713120971200943,1.3650926114208286,1.2733545725362565,1.2397357110289702,1.2413575757871051,1.037434768679453
2016-04-21,1.0338746657075304,1.5326663213514962,,1.0414062788459137,1.1868496430560693,1.3774783074606,1.2817020961740773,1.2439728459472401,1.2450886329422695,1.067753611762911
2016-04-22,1.0310452300487718,1.5071623651324935,,1.0299325031632371,1.1765426041269205,1.3425070189780788,1.2123094629851163,1.154767205436441,1.2098064765917644,1.0466622254672744
2016-04-25,1.0251915795219897,1.521007399084474,,1.016395987558588,1.1770040986378605,1.3369213348255704,1.2196053089728305,1.162126648620817,1.2109757150561202,1.050616868636546
2016-04-26,1.0180692442015333,1.4983695847522067,,1.013430918976411,1.1723889535408354,1.320650042604649,1.1919336449913842,1.1471849727580503,1.197437935068563,1.0589655597716754
2016-04-27,0.9543609389303435,1.4733271335512543,,1.0010547243903503,1.1643894948520308,1.3222285690889395,1.185508746798969,1.136033997405112,1.1793255317916782,1.0396317487219022
2016-04-28,0.9251895519143754,1.4622268232228224,,0.9849398709034446,1.1596204823561453,1.4174281040854593,1.1585600991860134,1.112840556059683,1.1770276362315484,1.018979767222851
2016-04-29,0.9145550365520979,1.6021100162951252,,0.9919014876097879,1.1660817131825736,1.4277494648331717,1.1631939567284821,1.1121714272039396,1.1993775353973992,1.0181009136892003
2016-05-02,0.913579363060725,1.6610361760257193,,0.9876471533973621,1.1883879786040878,1.4397708042671162,1.1739240511817508,1.1286746255057702,1.2173320540462553,1.0620413933477761
2016-05-03,0.9286042190605773,1.6306015302351042,,0.978622874120343,1.1522364009608046,1.425928021802206,1.1641141481755988,1.1101643020151681,1.2023834810459435,1.044904650221411
2016-05-04,0.918945377189673,1.6295814132784638,,0.9774625531017547,1.1382372059565116,1.4335779562472313,1.1689287355728752,1.1121714272039396,1.2001930424826717,1.022934410392123
2016-05-05,0.9152155269122003,1.6008955421894584,,1.0162671460819896,1.1354681465888903,1.4305422583382592,1.174417094043616,1.1137327595495785,1.1995862749563706,1.0115098417404136
2016-05-06,0.9101114033858567,1.6369896761756526,,1.0210370782546994,1.142236989143735,1.4509421482865494,1.191621432220003,1.1237681954000103,1.2109984186097786,0.9592206709467084
2016-05-09,0.9107982985654448,1.651077546654009,,1.0237444638836792,1.1479289906615011,1.4479064503775776,1.1981121228101477,1.1166318268497863,1.2128318152188988,0.9267047159993627
2016-05-10,0.9169822764662692,1.7077206359449455,,1.0277409088727836,1.1679276758426715,1.4632063921243785,1.2149550029201275,1.1378183093381906,1.2337448742423232,0.9583418174130574
2016-05-11,0.9080499986496744,1.7323986841904933,,1.0287722852797112,1.1659278457837123,1.4513064198928345,1.2004454499737778,1.1384872481005097,1.2323649336997151,0.9671299572852522
2016-05-12,0.8867500116134039,1.743814772360088,,1.020521493186298,1.1674661813317315,1.460534965821692,1.196370325812019,1.1487458536318056,1.2319808859501227,0.9482355510320645
2016-05-13,0.8885166789734817,1.7243588728978239,,0.9947377276072488,1.1748504011800405,1.4548278416100333,1.1910463489215282,1.1391563056712186,1.225151352036853,0.9636147189125659
2016-05-16,0.9214975622438308,1.7261562702847284,,1.0221973992732878,1.1893109676259686,1.440985059145122,1.2000346480198758,1.1558823172287418,1.237047427175752,0.9680088108189032
2016-05-17,0.9176693257595894,1.6887748714728705,,1.0229708735650112,1.1810037741394424,1.424956574185751,1.1834218400089904,1.1343231803424456,1.2218245351916048,0.954826622980851
2016-05-18,0.928172392382372,1.6940699591419923,,1.0188454839642458,1.197925895910217,1.428599460247684,1.1860345848024183,1.1410605427937477,1.2284310048107239,0.9719634539881751
2016-05-19,0.9246385028527796,1.6966689531597048,,1.009692260075566,1.2474611835786873,1.418399466702372,1.175402979295994,1.1300562245181407,1.2294779398241356,0.9579024126164715
2016-05-20,0.934650542575615,1.70706477377787,,1.0157514578785256,1.2463843425416088,1.424956574185751,1.1859195487528706,1.1367933968760178,1.2374085850097178,0.9970095273935632
2016-05-23,0.946527553671306,1.69236966624668,,1.018458740372443,1.2573068356825376,1.4081995581566022,1.178590805744688,1.1235435762567807,1.2331077345794175,0.982948573902819
2016-05-24,0.9609567498211551,1.7104653595684935,,1.0457895705618836,1.272998125948068,1.42920653911552,1.2045206727280056,1.1585773192372901,1.2553624896113986,1.0027217458086988
2016-05-25,0.9778395907046605,1.7205454072033926,,0.9744973684926331,1.285612729733898,1.431513693811922,1.212851649263123,1.170479638852253,1.2568466783805479,1.0115098417404136
2016-05-26,0.9855939567159684,1.7364793001828964,,1.0100789907754864,1.2822282930728128,1.4506993288822063,1.2109291240533948,1.1653143252634206,1.2652332099727108,1.0066763889779704
2016-05-27,0.9850049648534541,1.7299940497507553,,1.043855762359689,1.288689416213599,1.4496064290638098,1.2284621235113968,1.1749711187730751,1.2724037053573172,1.0009641705628352
2016-05-31,0.9801954143152337,1.755619424232946,,1.0571343887410167,1.2877664271917182,1.4426850499741461,1.2305161332809067,1.1902421314945282,1.277956899373027,0.9917366258940545
2016-06-01,0.9684266916959481,1.7035129468421037,,0.9895494002268368,1.2670744884748186,1.4163019090521047,1.2163532779485922,1.1758809055526744,1.2498065795820514,1.0386217586722883
2016-06-02,0.961148429436584,1.7243498386584908,,0.9974203887252825,1.2638859398220819,1.4180904820816405,1.2095439327364157,1.1676489014387876,1.2517427089191355,1.0828923492476117
